;Unnamed: 0;Unnamed: 0.1;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
8740;74484;74484;84.0;AT127;AT113;(59, 70, 64, 63, 61, 48);55.0;250.0;100.0;15.0;15.0;0.4;0.21;1.0;84.0;250.0;100.0;0.2;(59, 70, 64, 63, 61, 48);{59: 1.0};{48: 1.0};{59: {84.0: 1.0}};8740
8741;74536;74536;40.0;AT127;SL1;(59, 70, 64, 63, 61, 48, 47, 46, 49);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;1.0;40.0;250.0;100.0;0.2;(59, 70, 64, 63, 61, 48, 47, 46, 49);{59: 1.0};{49: 1.0};{59: {40.0: 1.0}};8741
8742;74544;74544;48.0;AT127;SL1;(59, 70, 64, 63, 61, 48, 47, 46, 49);55.0;250.0;100.0;15.0;15.0;0.5;0.21;1.0;48.0;250.0;100.0;0.2;(59, 70, 64, 63, 61, 48, 47, 46, 49);{59: 1.0};{49: 1.0};{59: {48.0: 1.0}};8742
8743;74556;74556;60.0;AT127;SL1;(59, 70, 64, 63, 61, 48, 47, 46, 49);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;1.0;60.0;250.0;100.0;0.2;(59, 70, 64, 63, 61, 48, 47, 46, 49);{59: 1.0};{49: 1.0};{59: {60.0: 1.0}};8743
8744;74568;74568;72.0;AT127;SL1;(59, 70, 64, 63, 61, 48, 47, 46, 49);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;1.0;72.0;250.0;100.0;0.2;(59, 70, 64, 63, 61, 48, 47, 46, 49);{59: 1.0};{49: 1.0};{59: {72.0: 1.0}};8744
8745;74576;74576;80.0;AT127;SL1;(59, 70, 64, 63, 61, 48, 47, 46, 49);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;1.0;80.0;250.0;100.0;0.2;(59, 70, 64, 63, 61, 48, 47, 46, 49);{59: 1.0};{49: 1.0};{59: {80.0: 1.0}};8745
8746;74612;74612;20.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;1.0;0.1825;3.0;20.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 3.0};{52: 3.0};{58: {20.0: 3.0}};8746
8747;74616;74616;24.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;8.0;24.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 8.0};{52: 8.0};{58: {24.0: 8.0}};8747
8748;74620;74620;28.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;27.0;28.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 27.0};{52: 27.0};{58: {28.0: 27.0}};8748
8749;74624;74624;32.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;18.0;32.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 18.0};{52: 18.0};{58: {32.0: 18.0}};8749
8750;74628;74628;36.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;14.0;36.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 14.0};{52: 14.0};{58: {36.0: 14.0}};8750
8751;74632;74632;40.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;10.0;40.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 10.0};{52: 10.0};{58: {40.0: 10.0}};8751
8752;74636;74636;44.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;12.0;44.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 12.0};{52: 12.0};{58: {44.0: 12.0}};8752
8753;74640;74640;48.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.4000000000000001;0.1825;11.0;48.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 11.0};{52: 11.0};{58: {48.0: 11.0}};8753
8754;74644;74644;52.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;10.0;52.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 10.0};{52: 10.0};{58: {52.0: 10.0}};8754
8755;74648;74648;56.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;12.0;56.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 12.0};{52: 12.0};{58: {56.0: 12.0}};8755
8756;74652;74652;60.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;17.0;60.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 17.0};{52: 17.0};{58: {60.0: 17.0}};8756
8757;74656;74656;64.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;18.0;64.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 18.0};{52: 18.0};{58: {64.0: 18.0}};8757
8758;74660;74660;68.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;7.0;68.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 7.0};{52: 7.0};{58: {68.0: 7.0}};8758
8759;74664;74664;72.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;18.0;72.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 18.0};{52: 18.0};{58: {72.0: 18.0}};8759
8760;74668;74668;76.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;11.0;76.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 11.0};{52: 11.0};{58: {76.0: 11.0}};8760
8761;74672;74672;80.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.4000000000000001;0.1825;11.0;80.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 11.0};{52: 11.0};{58: {80.0: 11.0}};8761
8762;74676;74676;84.0;AT127;AT124;(58, 54, 53, 52);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;5.0;84.0;250.0;100.0;0.2;(58, 54, 53, 52);{58: 5.0};{52: 5.0};{58: {84.0: 5.0}};8762
8763;74700;74700;12.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;2.0;12.0;250.0;100.0;0.2;(58, 56);{58: 2.0};{56: 2.0};{58: {12.0: 2.0}};8763
8764;74704;74704;16.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;1.0;16.0;250.0;100.0;0.2;(58, 56);{58: 1.0};{56: 1.0};{58: {16.0: 1.0}};8764
8765;74708;74708;20.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;12.0;20.0;250.0;100.0;0.2;(58, 56);{58: 12.0};{56: 12.0};{58: {20.0: 12.0}};8765
8766;74712;74712;24.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;26.0;24.0;250.0;100.0;0.2;(58, 56);{58: 26.0};{56: 26.0};{58: {24.0: 26.0}};8766
8767;74716;74716;28.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;68.0;28.0;250.0;100.0;0.2;(58, 56);{58: 68.0};{56: 68.0};{58: {28.0: 68.0}};8767
8768;74720;74720;32.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;59.0;32.0;250.0;100.0;0.2;(58, 56);{58: 59.0};{56: 59.0};{58: {32.0: 59.0}};8768
8769;74724;74724;36.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;55.0;36.0;250.0;100.0;0.2;(58, 56);{58: 55.0};{56: 55.0};{58: {36.0: 55.0}};8769
8770;74728;74728;40.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.4000000000000001;0.1825;50.0;40.0;250.0;100.0;0.2;(58, 56);{58: 50.0};{56: 50.0};{58: {40.0: 50.0}};8770
8771;74732;74732;44.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.4000000000000001;0.1825;39.0;44.0;250.0;100.0;0.2;(58, 56);{58: 39.0};{56: 39.0};{58: {44.0: 39.0}};8771
8772;74736;74736;48.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;36.0;48.0;250.0;100.0;0.2;(58, 56);{58: 36.0};{56: 36.0};{58: {48.0: 36.0}};8772
8773;74740;74740;52.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.4000000000000001;0.1825;36.0;52.0;250.0;100.0;0.2;(58, 56);{58: 36.0};{56: 36.0};{58: {52.0: 36.0}};8773
8774;74744;74744;56.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.4000000000000001;0.1825;38.0;56.0;250.0;100.0;0.2;(58, 56);{58: 38.0};{56: 38.0};{58: {56.0: 38.0}};8774
8775;74748;74748;60.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;40.0;60.0;250.0;100.0;0.2;(58, 56);{58: 40.0};{56: 40.0};{58: {60.0: 40.0}};8775
8776;74752;74752;64.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;40.0;64.0;250.0;100.0;0.2;(58, 56);{58: 40.0};{56: 40.0};{58: {64.0: 40.0}};8776
8777;74756;74756;68.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;63.0;68.0;250.0;100.0;0.2;(58, 56);{58: 63.0};{56: 63.0};{58: {68.0: 63.0}};8777
8778;74760;74760;72.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.4000000000000001;0.1825;45.0;72.0;250.0;100.0;0.2;(58, 56);{58: 45.0};{56: 45.0};{58: {72.0: 45.0}};8778
8779;74764;74764;76.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;43.0;76.0;250.0;100.0;0.2;(58, 56);{58: 43.0};{56: 43.0};{58: {76.0: 43.0}};8779
8780;74768;74768;80.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;20.0;80.0;250.0;100.0;0.2;(58, 56);{58: 20.0};{56: 20.0};{58: {80.0: 20.0}};8780
8781;74772;74772;84.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;11.0;84.0;250.0;100.0;0.2;(58, 56);{58: 11.0};{56: 11.0};{58: {84.0: 11.0}};8781
8782;74776;74776;88.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;3.0;88.0;250.0;100.0;0.2;(58, 56);{58: 3.0};{56: 3.0};{58: {88.0: 3.0}};8782
8783;74780;74780;92.0;AT127;AT123;(58, 56);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;4.0;92.0;250.0;100.0;0.2;(58, 56);{58: 4.0};{56: 4.0};{58: {92.0: 4.0}};8783
8784;74792;74792;8.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;1.0;8.0;250.0;100.0;0.2;(59, 70, 64);{59: 1.0};{64: 1.0};{59: {8.0: 1.0}};8784
8785;74796;74796;12.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;1.0;0.1825;3.0;12.0;250.0;100.0;0.2;(59, 70, 64);{59: 3.0};{64: 3.0};{59: {12.0: 3.0}};8785
8786;74800;74800;16.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;13.0;16.0;250.0;100.0;0.2;(59, 70, 64);{59: 13.0};{64: 13.0};{59: {16.0: 13.0}};8786
8787;74804;74804;20.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;86.0;20.0;250.0;100.0;0.2;(59, 70, 64);{59: 86.0};{64: 86.0};{59: {20.0: 86.0}};8787
8788;74808;74808;24.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;302.0;24.0;250.0;100.0;0.2;(59, 70, 64);{59: 302.0};{64: 302.0};{59: {24.0: 302.0}};8788
8789;74812;74812;28.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;545.0;28.0;250.0;100.0;0.2;(59, 70, 64);{59: 545.0};{64: 545.0};{59: {28.0: 545.0}};8789
8790;74816;74816;32.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;543.0;32.0;250.0;100.0;0.2;(59, 70, 64);{59: 543.0};{64: 543.0};{59: {32.0: 543.0}};8790
8791;74820;74820;36.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;503.0;36.0;250.0;100.0;0.2;(59, 70, 64);{59: 503.0};{64: 503.0};{59: {36.0: 503.0}};8791
8792;74824;74824;40.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;492.0;40.0;250.0;100.0;0.2;(59, 70, 64);{59: 492.0};{64: 492.0};{59: {40.0: 492.0}};8792
8793;74828;74828;44.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;399.0;44.0;250.0;100.0;0.2;(59, 70, 64);{59: 399.0};{64: 399.0};{59: {44.0: 399.0}};8793
8794;74832;74832;48.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;1.0;0.1825;343.0;48.0;250.0;100.0;0.2;(59, 70, 64);{59: 343.0};{64: 343.0};{59: {48.0: 343.0}};8794
8795;74836;74836;52.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;300.0;52.0;250.0;100.0;0.2;(59, 70, 64);{59: 300.0};{64: 300.0};{59: {52.0: 300.0}};8795
8796;74840;74840;56.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;296.0;56.0;250.0;100.0;0.2;(59, 70, 64);{59: 296.0};{64: 296.0};{59: {56.0: 296.0}};8796
8797;74844;74844;60.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;356.0;60.0;250.0;100.0;0.2;(59, 70, 64);{59: 356.0};{64: 356.0};{59: {60.0: 356.0}};8797
8798;74848;74848;64.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;388.0;64.0;250.0;100.0;0.2;(59, 70, 64);{59: 388.0};{64: 388.0};{59: {64.0: 388.0}};8798
8799;74852;74852;68.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;361.0;68.0;250.0;100.0;0.2;(59, 70, 64);{59: 361.0};{64: 361.0};{59: {68.0: 361.0}};8799
8800;74856;74856;72.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;373.0;72.0;250.0;100.0;0.2;(59, 70, 64);{59: 373.0};{64: 373.0};{59: {72.0: 373.0}};8800
8801;74860;74860;76.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;317.0;76.0;250.0;100.0;0.2;(59, 70, 64);{59: 317.0};{64: 317.0};{59: {76.0: 317.0}};8801
8802;74864;74864;80.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;228.0;80.0;250.0;100.0;0.2;(59, 70, 64);{59: 228.0};{64: 228.0};{59: {80.0: 228.0}};8802
8803;74868;74868;84.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;100.0;84.0;250.0;100.0;0.2;(59, 70, 64);{59: 100.0};{64: 100.0};{59: {84.0: 100.0}};8803
8804;74872;74872;88.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;39.0;88.0;250.0;100.0;0.2;(59, 70, 64);{59: 39.0};{64: 39.0};{59: {88.0: 39.0}};8804
8805;74876;74876;92.0;AT127;AT122;(59, 70, 64);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;15.0;92.0;250.0;100.0;0.2;(59, 70, 64);{59: 15.0};{64: 15.0};{59: {92.0: 15.0}};8805
8806;74884;74884;4.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;1.0;4.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 1.0};{66: 1.0};{59: {4.0: 1.0}};8806
8807;74888;74888;8.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.9000000000000001;0.2375;2.0;8.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 2.0};{66: 2.0};{59: {8.0: 2.0}};8807
8808;74892;74892;12.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;6.0;12.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 6.0};{66: 6.0};{59: {12.0: 6.0}};8808
8809;74896;74896;16.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;12.0;16.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 12.0};{66: 12.0};{59: {16.0: 12.0}};8809
8810;74900;74900;20.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;59.0;20.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 59.0};{66: 59.0};{59: {20.0: 59.0}};8810
8811;74904;74904;24.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;252.0;24.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 252.0};{66: 252.0};{59: {24.0: 252.0}};8811
8812;74908;74908;28.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.7000000000000002;0.2375;443.0;28.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 443.0};{66: 443.0};{59: {28.0: 443.0}};8812
8813;74912;74912;32.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;459.0;32.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 459.0};{66: 459.0};{59: {32.0: 459.0}};8813
8814;74916;74916;36.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;375.0;36.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 375.0};{66: 375.0};{59: {36.0: 375.0}};8814
8815;74920;74920;40.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;348.0;40.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 348.0};{66: 348.0};{59: {40.0: 348.0}};8815
8816;74924;74924;44.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;1.0;0.2375;329.0;44.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 329.0};{66: 329.0};{59: {44.0: 329.0}};8816
8817;74928;74928;48.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;242.0;48.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 242.0};{66: 242.0};{59: {48.0: 242.0}};8817
8818;74932;74932;52.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.9000000000000001;0.2375;228.0;52.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 228.0};{66: 228.0};{59: {52.0: 228.0}};8818
8819;74936;74936;56.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;253.0;56.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 253.0};{66: 253.0};{59: {56.0: 253.0}};8819
8820;74940;74940;60.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;298.0;60.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 298.0};{66: 298.0};{59: {60.0: 298.0}};8820
8821;74944;74944;64.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;301.0;64.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 301.0};{66: 301.0};{59: {64.0: 301.0}};8821
8822;74948;74948;68.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;324.0;68.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 324.0};{66: 324.0};{59: {68.0: 324.0}};8822
8823;74952;74952;72.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;280.0;72.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 280.0};{66: 280.0};{59: {72.0: 280.0}};8823
8824;74956;74956;76.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;222.0;76.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 222.0};{66: 222.0};{59: {76.0: 222.0}};8824
8825;74960;74960;80.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.9000000000000001;0.2375;147.0;80.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 147.0};{66: 147.0};{59: {80.0: 147.0}};8825
8826;74964;74964;84.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;78.0;84.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 78.0};{66: 78.0};{59: {84.0: 78.0}};8826
8827;74968;74968;88.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;29.0;88.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 29.0};{66: 29.0};{59: {88.0: 29.0}};8827
8828;74972;74972;92.0;AT127;AT112;(59, 70, 74, 81, 66);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;14.0;92.0;250.0;100.0;0.2;(59, 70, 74, 81, 66);{59: 14.0};{66: 14.0};{59: {92.0: 14.0}};8828
8829;74984;74984;8.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.4;0.32;3.0;8.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 3.0};{77: 3.0};{59: {8.0: 3.0}};8829
8830;74988;74988;12.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;1.0;0.32;17.0;12.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 17.0};{77: 17.0};{59: {12.0: 17.0}};8830
8831;74992;74992;16.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.4;0.32;71.0;16.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 71.0};{77: 71.0};{59: {16.0: 71.0}};8831
8832;74996;74996;20.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.6;0.32;331.0;20.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 331.0};{77: 331.0};{59: {20.0: 331.0}};8832
8833;75000;75000;24.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.7999999999999999;0.32;1183.0;24.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1183.0};{77: 1183.0};{59: {24.0: 1183.0}};8833
8834;75004;75004;28.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.8999999999999999;0.32;2269.0;28.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 2269.0};{77: 2269.0};{59: {28.0: 2269.0}};8834
8835;75008;75008;32.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.6;0.32;2244.0;32.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 2244.0};{77: 2244.0};{59: {32.0: 2244.0}};8835
8836;75012;75012;36.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.4;0.32;1863.0;36.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1863.0};{77: 1863.0};{59: {36.0: 1863.0}};8836
8837;75016;75016;40.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.8999999999999999;0.32;1880.0;40.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1880.0};{77: 1880.0};{59: {40.0: 1880.0}};8837
8838;75020;75020;44.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.4;0.32;1655.0;44.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1655.0};{77: 1655.0};{59: {44.0: 1655.0}};8838
8839;75024;75024;48.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.7999999999999999;0.32;1370.0;48.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1370.0};{77: 1370.0};{59: {48.0: 1370.0}};8839
8840;75028;75028;52.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;1.0;0.32;1224.0;52.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1224.0};{77: 1224.0};{59: {52.0: 1224.0}};8840
8841;75032;75032;56.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.7;0.32;1352.0;56.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1352.0};{77: 1352.0};{59: {56.0: 1352.0}};8841
8842;75036;75036;60.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.7;0.32;1427.0;60.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1427.0};{77: 1427.0};{59: {60.0: 1427.0}};8842
8843;75040;75040;64.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.4;0.32;1571.0;64.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1571.0};{77: 1571.0};{59: {64.0: 1571.0}};8843
8844;75044;75044;68.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.7999999999999999;0.32;1612.0;68.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1612.0};{77: 1612.0};{59: {68.0: 1612.0}};8844
8845;75048;75048;72.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;1.0;0.32;1506.0;72.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1506.0};{77: 1506.0};{59: {72.0: 1506.0}};8845
8846;75052;75052;76.0;AT127;AT130;(59, 71, 73, 77);110.0;250.0;100.0;15.0;15.0;0.6;0.32;1233.0;76.0;250.0;100.0;0.2;(59, 71, 73, 77);{59: 1233.0};{77: 1233.0};{59: {76.0: 1233.0}};8846
