,0,1,gemeinde_code,NUTS-3 region
5243,90801004,Wien-Josefstadt_90801022,90801,AT130
5244,90801005,Wien-Josefstadt_90801024,90801,AT130
5245,90801006,Wien-Josefstadt_90801025,90801,AT130
5246,90801007,Wien-Josefstadt_90801027,90801,AT130
5247,90801008,Wien-Josefstadt_90801AA,90801,AT130
5248,90801009,Wien-Josefstadt_90801AB,90801,AT130
5249,90801010,Wien-Josefstadt_90801AC,90801,AT130
5250,90801011,Wien-Josefstadt_90801AD,90801,AT130
5251,90801012,Wien-Josefstadt_90801AE,90801,AT130
5252,90801013,Wien-Josefstadt_90801AF,90801,AT130
5253,90801014,Wien-Josefstadt_90801AG,90801,AT130
5254,90901001,Wien-Alsergrund_90901010A,90901,AT130
5255,90901002,Wien-Alsergrund_90901010B,90901,AT130
5256,90901003,Wien-Alsergrund_90901013,90901,AT130
5257,90901004,Wien-Alsergrund_90901023,90901,AT130
5258,90901005,Wien-Alsergrund_90901026,90901,AT130
5259,90901006,Wien-Alsergrund_90901030A,90901,AT130
5260,90901007,Wien-Alsergrund_90901031,90901,AT130
5261,90901008,Wien-Alsergrund_90901055,90901,AT130
5262,90901009,Wien-Alsergrund_90901AA,90901,AT130
5263,90901010,Wien-Alsergrund_90901AB,90901,AT130
5264,90901011,Wien-Alsergrund_90901AC,90901,AT130
5265,90901012,Wien-Alsergrund_90901AD,90901,AT130
5266,90901013,Wien-Alsergrund_90901AE,90901,AT130
5267,90901014,Wien-Alsergrund_90901AF,90901,AT130
5268,90901015,Wien-Alsergrund_90901AG,90901,AT130
5269,90901016,Wien-Alsergrund_90901AH,90901,AT130
5270,90901017,Wien-Alsergrund_90901AI,90901,AT130
5271,90901018,Wien-Alsergrund_90901AJ,90901,AT130
5272,90901019,Wien-Alsergrund_90901AK,90901,AT130
5273,90901020,Wien-Alsergrund_90901AL,90901,AT130
5274,90901021,Wien-Alsergrund_90901AM,90901,AT130
5275,90901022,Wien-Alsergrund_90901AN,90901,AT130
5276,90901023,Wien-Alsergrund_90901AO,90901,AT130
5277,90901024,Wien-Alsergrund_90901AP,90901,AT130
5278,90901025,Wien-Alsergrund_90901AQ,90901,AT130
5279,90901901,P+R Spittelau,90901,AT130
5280,91001001,Wien-Favoriten_91001020,91001,AT130
5281,91001002,Wien-Favoriten_91001023A,91001,AT130
5282,91001003,Wien-Favoriten_91001027,91001,AT130
5283,91001004,Wien-Favoriten_91001028A,91001,AT130
5284,91001005,Wien-Favoriten_91001032,91001,AT130
5285,91001006,Wien-Favoriten_91001033,91001,AT130
5286,91001007,Wien-Favoriten_91001034,91001,AT130
5287,91001008,Wien-Favoriten_91001045,91001,AT130
5288,91001009,Wien-Favoriten_91001051,91001,AT130
5289,91001010,Wien-Favoriten_91001054A,91001,AT130
5290,91001011,Wien-Favoriten_91001054B,91001,AT130
5291,91001012,Wien-Favoriten_91001055,91001,AT130
5292,91001013,Wien-Favoriten_91001056,91001,AT130
5293,91001014,Wien-Favoriten_91001060,91001,AT130
5294,91001015,Wien-Favoriten_91001062,91001,AT130
5295,91001016,Wien-Favoriten_91001063A,91001,AT130
5296,91001017,Wien-Favoriten_91001064,91001,AT130
5297,91001018,Wien-Favoriten_91001071,91001,AT130
5298,91001019,Wien-Favoriten_91001073A,91001,AT130
5299,91001020,Wien-Favoriten_91001081,91001,AT130
5300,91001021,Wien-Favoriten_91001082,91001,AT130
5301,91001022,Wien-Favoriten_91001083,91001,AT130
5302,91001023,Wien-Favoriten_91001090,91001,AT130
5303,91001024,Wien-Favoriten_91001093,91001,AT130
5304,91001025,Wien-Favoriten_91001101A,91001,AT130
5305,91001026,Wien-Favoriten_91001101B,91001,AT130
5306,91001027,Wien-Favoriten_91001102,91001,AT130
5307,91001028,Wien-Favoriten_91001103,91001,AT130
5308,91001029,Wien-Favoriten_91001104,91001,AT130
5309,91001030,Wien-Favoriten_91001105,91001,AT130
5310,91001031,Wien-Favoriten_91001113,91001,AT130
5311,91001032,Wien-Favoriten_91001120,91001,AT130
5312,91001033,Wien-Favoriten_91001121,91001,AT130
5313,91001034,Wien-Favoriten_91001140,91001,AT130
5314,91001035,Wien-Favoriten_91001151A,91001,AT130
5315,91001036,Wien-Favoriten_91001162,91001,AT130
5316,91001037,Wien-Favoriten_91001170,91001,AT130
5317,91001038,Wien-Favoriten_91001180A,91001,AT130
5318,91001039,Wien-Favoriten_91001180B,91001,AT130
5319,91001040,Wien-Favoriten_91001181,91001,AT130
5320,91001041,Wien-Favoriten_91001190A,91001,AT130
5321,91001042,Wien-Favoriten_91001195,91001,AT130
5322,91001043,Wien-Favoriten_91001201,91001,AT130
5323,91001044,Wien-Favoriten_91001210,91001,AT130
5324,91001045,Wien-Favoriten_91001221,91001,AT130
5325,91001046,Wien-Favoriten_91001222,91001,AT130
5326,91001047,Wien-Favoriten_91001230A,91001,AT130
5327,91001048,Wien-Favoriten_91001232A,91001,AT130
5328,91001049,Wien-Favoriten_91001233,91001,AT130
5329,91001050,Wien-Favoriten_91001234,91001,AT130
5330,91001051,Wien-Favoriten_91001AA,91001,AT130
5331,91001052,Wien-Favoriten_91001AB,91001,AT130
5332,91001053,Wien-Favoriten_91001AC,91001,AT130
5333,91001054,Wien-Favoriten_91001AD,91001,AT130
5334,91001055,Wien-Favoriten_91001AE,91001,AT130
5335,91001056,Wien-Favoriten_91001AF,91001,AT130
5336,91001057,Wien-Favoriten_91001AG,91001,AT130
5337,91001058,Wien-Favoriten_91001AH,91001,AT130
5338,91001059,Wien-Favoriten_91001AI,91001,AT130
5339,91001060,Wien-Favoriten_91001AJ,91001,AT130
5340,91001061,Wien-Favoriten_91001AK,91001,AT130
5341,91001062,Wien-Favoriten_91001AL,91001,AT130
5342,91001063,Wien-Favoriten_91001AM,91001,AT130
5343,91001064,Wien-Favoriten_91001AN,91001,AT130
5344,91001065,Wien-Favoriten_91001AO,91001,AT130
5345,91001066,Wien-Favoriten_91001AP,91001,AT130
5346,91001067,Wien-Favoriten_91001AQ,91001,AT130
5347,91001068,Wien-Favoriten_91001AR,91001,AT130
5348,91001069,Wien-Favoriten_91001AS,91001,AT130
5349,91001070,Wien-Favoriten_91001AT,91001,AT130
5350,91001071,Wien-Favoriten_91001AU,91001,AT130
5351,91001072,Wien-Favoriten_91001AV,91001,AT130
5352,91001073,Wien-Favoriten_91001AW,91001,AT130
5353,91001074,Wien-Favoriten_91001AX,91001,AT130
5354,91001075,Wien-Favoriten_91001AY,91001,AT130
5355,91001076,Wien-Favoriten_91001AZ,91001,AT130
5356,91001077,Wien-Favoriten_91001BA,91001,AT130
5357,91001078,Wien-Favoriten_91001BB,91001,AT130
5358,91101001,Wien-Simmering_91101010A,91101,AT130
5359,91101002,Wien-Simmering_91101010B,91101,AT130
5360,91101003,Wien-Simmering_91101011,91101,AT130
5361,91101004,Wien-Simmering_91101021,91101,AT130
5362,91101005,Wien-Simmering_91101023,91101,AT130
5363,91101006,Wien-Simmering_91101026,91101,AT130
5364,91101007,Wien-Simmering_91101030,91101,AT130
5365,91101008,Wien-Simmering_91101031,91101,AT130
5366,91101009,Wien-Simmering_91101033,91101,AT130
5367,91101010,Wien-Simmering_91101038,91101,AT130
5368,91101011,Wien-Simmering_91101040A,91101,AT130
5369,91101012,Wien-Simmering_91101040B,91101,AT130
5370,91101013,Wien-Simmering_91101052,91101,AT130
5371,91101014,Wien-Simmering_91101061,91101,AT130
5372,91101015,Wien-Simmering_91101071A,91101,AT130
5373,91101016,Wien-Simmering_91101071B,91101,AT130
5374,91101017,Wien-Simmering_91101100A,91101,AT130
5375,91101018,Wien-Simmering_91101100B,91101,AT130
5376,91101019,Wien-Simmering_91101100C,91101,AT130
5377,91101020,Wien-Simmering_91101110,91101,AT130
5378,91101021,Wien-Simmering_91101111A,91101,AT130
5379,91101022,Wien-Simmering_91101AA,91101,AT130
5380,91101023,Wien-Simmering_91101AB,91101,AT130
5381,91101024,Wien-Simmering_91101AC,91101,AT130
5382,91101025,Wien-Simmering_91101AD,91101,AT130
5383,91101026,Wien-Simmering_91101AE,91101,AT130
5384,91101027,Wien-Simmering_91101AF,91101,AT130
5385,91101028,Wien-Simmering_91101AG,91101,AT130
5386,91101029,Wien-Simmering_91101AH,91101,AT130
5387,91101030,Wien-Simmering_91101AI,91101,AT130
5388,91101031,Wien-Simmering_91101AJ,91101,AT130
5389,91101032,Wien-Simmering_91101AK,91101,AT130
5390,91101033,Wien-Simmering_91101AL,91101,AT130
5391,91101034,Wien-Simmering_91101AM,91101,AT130
5392,91101035,Wien-Simmering_91101AN,91101,AT130
5393,91101036,Wien-Simmering_91101AO,91101,AT130
5394,91101037,Wien-Simmering_91101AP,91101,AT130
5395,91101901,P+R Wien Kaiserebersdorf,91101,AT130
5396,91201001,Wien-Meidling_91201020A,91201,AT130
5397,91201002,Wien-Meidling_91201020B,91201,AT130
5398,91201003,Wien-Meidling_91201024A,91201,AT130
5399,91201004,Wien-Meidling_91201024B,91201,AT130
5400,91201005,Wien-Meidling_91201025,91201,AT130
5401,91201006,Wien-Meidling_91201029,91201,AT130
5402,91201007,Wien-Meidling_91201050,91201,AT130
5403,91201008,Wien-Meidling_91201080,91201,AT130
5404,91201009,Wien-Meidling_91201081,91201,AT130
5405,91201010,Wien-Meidling_91201082,91201,AT130
5406,91201011,Wien-Meidling_91201083A,91201,AT130
5407,91201012,Wien-Meidling_91201084,91201,AT130
5408,91201013,Wien-Meidling_91201091,91201,AT130
5409,91201014,Wien-Meidling_91201114A,91201,AT130
5410,91201015,Wien-Meidling_91201114B,91201,AT130
5411,91201016,Wien-Meidling_91201114C,91201,AT130
5412,91201017,Wien-Meidling_91201116,91201,AT130
5413,91201018,Wien-Meidling_91201AA,91201,AT130
5414,91201019,Wien-Meidling_91201AB,91201,AT130
5415,91201020,Wien-Meidling_91201AC,91201,AT130
5416,91201021,Wien-Meidling_91201AD,91201,AT130
5417,91201022,Wien-Meidling_91201AE,91201,AT130
5418,91201023,Wien-Meidling_91201AF,91201,AT130
5419,91201024,Wien-Meidling_91201AG,91201,AT130
5420,91201025,Wien-Meidling_91201AH,91201,AT130
5421,91201026,Wien-Meidling_91201AI,91201,AT130
5422,91201027,Wien-Meidling_91201AJ,91201,AT130
5423,91201028,Wien-Meidling_91201AK,91201,AT130
5424,91201029,Wien-Meidling_91201AL,91201,AT130
5425,91201030,Wien-Meidling_91201AM,91201,AT130
5426,91201031,Wien-Meidling_91201AN,91201,AT130
5427,91201032,Wien-Meidling_91201AO,91201,AT130
5428,91201033,Wien-Meidling_91201AP,91201,AT130
5429,91201034,Wien-Meidling_91201AQ,91201,AT130
5430,91201035,Wien-Meidling_91201AR,91201,AT130
5431,91201036,Wien-Meidling_91201AS,91201,AT130
5432,91201037,Wien-Meidling_91201AT,91201,AT130
5433,91201038,Wien-Meidling_91201AU,91201,AT130
