;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
22816;22816;64.0;DE1;AT112;(11, 12, 13, 19, 22, 23, 24, 39, 41, 42, 61, 65);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;1.0;64.0;250.0;100.0;0.2;(11, 12, 13, 19, 22, 23, 24, 39, 41, 42, 61, 65);{11: 1.0};{65: 1.0};{11: {64.0: 1.0}};2684
22828;22828;76.0;DE1;AT112;(11, 12, 13, 19, 22, 23, 24, 39, 41, 42, 61, 65);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;1.0;76.0;250.0;100.0;0.2;(11, 12, 13, 19, 22, 23, 24, 39, 41, 42, 61, 65);{11: 1.0};{65: 1.0};{11: {76.0: 1.0}};2685
22868;22868;20.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;3.0;20.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 3.0};{77: 3.0};{11: {20.0: 3.0}};2686
22872;22872;24.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;1.0;24.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 1.0};{77: 1.0};{11: {24.0: 1.0}};2687
22876;22876;28.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;9.0;28.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 9.0};{77: 9.0};{11: {28.0: 9.0}};2688
22880;22880;32.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;8.0;32.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 8.0};{77: 8.0};{11: {32.0: 8.0}};2689
22884;22884;36.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.7999999999999999;0.3475;11.0;36.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 11.0};{77: 11.0};{11: {36.0: 11.0}};2690
22888;22888;40.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;5.0;40.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 5.0};{77: 5.0};{11: {40.0: 5.0}};2691
22892;22892;44.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;1.0;0.3475;12.0;44.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 12.0};{77: 12.0};{11: {44.0: 12.0}};2692
22896;22896;48.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;7.0;48.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 7.0};{77: 7.0};{11: {48.0: 7.0}};2693
22900;22900;52.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.7999999999999999;0.3475;5.0;52.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 5.0};{77: 5.0};{11: {52.0: 5.0}};2694
22904;22904;56.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.4;0.3475;4.0;56.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 4.0};{77: 4.0};{11: {56.0: 4.0}};2695
22908;22908;60.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;6.0;60.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 6.0};{77: 6.0};{11: {60.0: 6.0}};2696
22912;22912;64.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;9.0;64.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 9.0};{77: 9.0};{11: {64.0: 9.0}};2697
22916;22916;68.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;8.0;68.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 8.0};{77: 8.0};{11: {68.0: 8.0}};2698
22920;22920;72.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.4;0.3475;3.0;72.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 3.0};{77: 3.0};{11: {72.0: 3.0}};2699
22924;22924;76.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;7.0;76.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 7.0};{77: 7.0};{11: {76.0: 7.0}};2700
22928;22928;80.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;2.0;80.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 2.0};{77: 2.0};{11: {80.0: 2.0}};2701
22932;22932;84.0;DE1;AT130;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);123.75;250.0;100.0;20.0;15.0;0.4;0.3475;1.0;84.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);{11: 1.0};{77: 1.0};{11: {84.0: 1.0}};2702
22960;22960;16.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;1.0;0.265;1.0;16.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 1.0};{89: 1.0};{11: {16.0: 1.0}};2703
22964;22964;20.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;1.0;0.265;2.0;20.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 2.0};{89: 2.0};{11: {20.0: 2.0}};2704
22968;22968;24.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;9.0;24.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 9.0};{89: 9.0};{11: {24.0: 9.0}};2705
22972;22972;28.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;17.0;28.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 17.0};{89: 17.0};{11: {28.0: 17.0}};2706
22976;22976;32.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;19.0;32.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 19.0};{89: 19.0};{11: {32.0: 19.0}};2707
22980;22980;36.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;16.0;36.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 16.0};{89: 16.0};{11: {36.0: 16.0}};2708
22984;22984;40.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;16.0;40.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 16.0};{89: 16.0};{11: {40.0: 16.0}};2709
22988;22988;44.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;14.0;44.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 14.0};{89: 14.0};{11: {44.0: 14.0}};2710
22992;22992;48.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;15.0;48.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 15.0};{89: 15.0};{11: {48.0: 15.0}};2711
22996;22996;52.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;1.0;0.265;14.0;52.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 14.0};{89: 14.0};{11: {52.0: 14.0}};2712
23000;23000;56.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.4;0.265;12.0;56.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 12.0};{89: 12.0};{11: {56.0: 12.0}};2713
23004;23004;60.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;1.0;0.265;13.0;60.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 13.0};{89: 13.0};{11: {60.0: 13.0}};2714
23008;23008;64.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;16.0;64.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 16.0};{89: 16.0};{11: {64.0: 16.0}};2715
23012;23012;68.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;1.0;0.265;12.0;68.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 12.0};{89: 12.0};{11: {68.0: 12.0}};2716
23016;23016;72.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.5;0.265;18.0;72.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 18.0};{89: 18.0};{11: {72.0: 18.0}};2717
23020;23020;76.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;1.0;0.265;9.0;76.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 9.0};{89: 9.0};{11: {76.0: 9.0}};2718
23024;23024;80.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;5.0;80.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 5.0};{89: 5.0};{11: {80.0: 5.0}};2719
23028;23028;84.0;DE1;SI;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;3.0;84.0;250.0;100.0;0.2;(11, 12, 13, 20, 25, 29, 30, 54, 58, 59, 72, 85, 89);{11: 3.0};{89: 3.0};{11: {84.0: 3.0}};2720
23048;23048;8.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;1.0;8.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 1.0};{1: 1.0};{13: {8.0: 1.0}};2721
23052;23052;12.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;1.0;12.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 1.0};{1: 1.0};{13: {12.0: 1.0}};2722
23056;23056;16.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;2.0;16.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 2.0};{1: 2.0};{13: {16.0: 2.0}};2723
23060;23060;20.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;20.0;20.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 20.0};{1: 20.0};{13: {20.0: 20.0}};2724
23064;23064;24.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;90.0;24.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 90.0};{1: 90.0};{13: {24.0: 90.0}};2725
23068;23068;28.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;143.0;28.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 143.0};{1: 143.0};{13: {28.0: 143.0}};2726
23072;23072;32.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;145.0;32.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 145.0};{1: 145.0};{13: {32.0: 145.0}};2727
23076;23076;36.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;119.0;36.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 119.0};{1: 119.0};{13: {36.0: 119.0}};2728
23080;23080;40.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;142.0;40.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 142.0};{1: 142.0};{13: {40.0: 142.0}};2729
23084;23084;44.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;112.0;44.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 112.0};{1: 112.0};{13: {44.0: 112.0}};2730
23088;23088;48.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;100.0;48.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 100.0};{1: 100.0};{13: {48.0: 100.0}};2731
23092;23092;52.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;85.0;52.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 85.0};{1: 85.0};{13: {52.0: 85.0}};2732
23096;23096;56.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;95.0;56.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 95.0};{1: 95.0};{13: {56.0: 95.0}};2733
23100;23100;60.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;105.0;60.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 105.0};{1: 105.0};{13: {60.0: 105.0}};2734
23104;23104;64.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;86.0;64.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 86.0};{1: 86.0};{13: {64.0: 86.0}};2735
23108;23108;68.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;118.0;68.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 118.0};{1: 118.0};{13: {68.0: 118.0}};2736
23112;23112;72.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;93.0;72.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 93.0};{1: 93.0};{13: {72.0: 93.0}};2737
23116;23116;76.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;78.0;76.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 78.0};{1: 78.0};{13: {76.0: 78.0}};2738
23120;23120;80.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;40.0;80.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 40.0};{1: 40.0};{13: {80.0: 40.0}};2739
23124;23124;84.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;29.0;84.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 29.0};{1: 29.0};{13: {84.0: 29.0}};2740
23128;23128;88.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;9.0;88.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 9.0};{1: 9.0};{13: {88.0: 9.0}};2741
23132;23132;92.0;AT311;DE2;(13, 19, 10, 9, 8, 1);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;4.0;92.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 1);{13: 4.0};{1: 4.0};{13: {92.0: 4.0}};2742
23156;23156;20.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.3;0.21;3.0;20.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 3.0};{2: 3.0};{13: {20.0: 3.0}};2743
23160;23160;24.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;24.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 1.0};{2: 1.0};{13: {24.0: 1.0}};2744
23164;23164;28.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.5;0.21;7.0;28.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 7.0};{2: 7.0};{13: {28.0: 7.0}};2745
23168;23168;32.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.3;0.21;6.0;32.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 6.0};{2: 6.0};{13: {32.0: 6.0}};2746
23172;23172;36.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;8.0;36.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 8.0};{2: 8.0};{13: {36.0: 8.0}};2747
23176;23176;40.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;11.0;40.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 11.0};{2: 11.0};{13: {40.0: 11.0}};2748
23180;23180;44.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.5;0.21;10.0;44.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 10.0};{2: 10.0};{13: {44.0: 10.0}};2749
23184;23184;48.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;7.0;48.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 7.0};{2: 7.0};{13: {48.0: 7.0}};2750
23188;23188;52.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.4;0.21;4.0;52.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 4.0};{2: 4.0};{13: {52.0: 4.0}};2751
23192;23192;56.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;8.0;56.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 8.0};{2: 8.0};{13: {56.0: 8.0}};2752
23196;23196;60.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;4.0;60.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 4.0};{2: 4.0};{13: {60.0: 4.0}};2753
23200;23200;64.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;6.0;64.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 6.0};{2: 6.0};{13: {64.0: 6.0}};2754
23204;23204;68.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;3.0;68.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 3.0};{2: 3.0};{13: {68.0: 3.0}};2755
23208;23208;72.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;7.0;72.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 7.0};{2: 7.0};{13: {72.0: 7.0}};2756
23212;23212;76.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.4;0.21;1.0;76.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 1.0};{2: 1.0};{13: {76.0: 1.0}};2757
23216;23216;80.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.3;0.21;8.0;80.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 8.0};{2: 8.0};{13: {80.0: 8.0}};2758
23220;23220;84.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;3.0;84.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 3.0};{2: 3.0};{13: {84.0: 3.0}};2759
23228;23228;92.0;AT311;AT322;(13, 19, 10, 9, 8, 2);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;92.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2);{13: 1.0};{2: 1.0};{13: {92.0: 1.0}};2760
23264;23264;32.0;AT311;AT321;(13, 19, 10, 9, 8, 2, 3, 4);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;32.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4);{13: 1.0};{4: 1.0};{13: {32.0: 1.0}};2761
23272;23272;40.0;AT311;AT321;(13, 19, 10, 9, 8, 2, 3, 4);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;40.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4);{13: 1.0};{4: 1.0};{13: {40.0: 1.0}};2762
23296;23296;64.0;AT311;AT321;(13, 19, 10, 9, 8, 2, 3, 4);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;64.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4);{13: 1.0};{4: 1.0};{13: {64.0: 1.0}};2763
23308;23308;76.0;AT311;AT321;(13, 19, 10, 9, 8, 2, 3, 4);55.0;250.0;100.0;20.0;15.0;1.0;0.21;1.0;76.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4);{13: 1.0};{4: 1.0};{13: {76.0: 1.0}};2764
23324;23324;92.0;AT311;AT321;(13, 19, 10, 9, 8, 2, 3, 4);55.0;250.0;100.0;20.0;15.0;0.4;0.21;1.0;92.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4);{13: 1.0};{4: 1.0};{13: {92.0: 1.0}};2765
23352;23352;24.0;AT311;AT333;(13, 19, 10, 9, 8, 2, 3, 4, 5);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;2.0;24.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4, 5);{13: 2.0};{5: 2.0};{13: {24.0: 2.0}};2766
23356;23356;28.0;AT311;AT333;(13, 19, 10, 9, 8, 2, 3, 4, 5);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;2.0;28.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4, 5);{13: 2.0};{5: 2.0};{13: {28.0: 2.0}};2767
23368;23368;40.0;AT311;AT333;(13, 19, 10, 9, 8, 2, 3, 4, 5);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;40.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4, 5);{13: 1.0};{5: 1.0};{13: {40.0: 1.0}};2768
23380;23380;52.0;AT311;AT333;(13, 19, 10, 9, 8, 2, 3, 4, 5);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;52.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4, 5);{13: 1.0};{5: 1.0};{13: {52.0: 1.0}};2769
23384;23384;56.0;AT311;AT333;(13, 19, 10, 9, 8, 2, 3, 4, 5);55.0;250.0;100.0;20.0;15.0;0.4;0.21;1.0;56.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4, 5);{13: 1.0};{5: 1.0};{13: {56.0: 1.0}};2770
23388;23388;60.0;AT311;AT333;(13, 19, 10, 9, 8, 2, 3, 4, 5);55.0;250.0;100.0;20.0;15.0;0.5;0.21;3.0;60.0;250.0;100.0;0.2;(13, 19, 10, 9, 8, 2, 3, 4, 5);{13: 3.0};{5: 3.0};{13: {60.0: 3.0}};2771
