;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
4016;4016;80.0;AT322;AT211;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;1.0;80.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{2: 1.0};{33: 1.0};{2: {80.0: 1.0}};418
4020;4020;84.0;AT322;AT211;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;2.0;84.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{2: 2.0};{33: 2.0};{2: {84.0: 2.0}};419
4084;4084;52.0;AT322;AT226;(2, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;0.8000000000000003;0.2915833333333333;1.0;52.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 36);{2: 1.0};{36: 1.0};{2: {52.0: 1.0}};420
4088;4088;56.0;AT322;AT226;(2, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;0.9000000000000001;0.2915833333333333;2.0;56.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 36);{2: 2.0};{36: 2.0};{2: {56.0: 2.0}};421
4104;4104;72.0;AT322;AT226;(2, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;0.6000000000000001;0.2915833333333333;1.0;72.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 36);{2: 1.0};{36: 1.0};{2: {72.0: 1.0}};422
4152;4152;24.0;AT322;AT223;(2, 7, 8, 9, 22, 23, 24, 38, 40);55.0;41.0;55.0;23.6;0.4;0.336;1.0;24.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40);{2: 1.0};{40: 1.0};{2: {24.0: 1.0}};423
4156;4156;28.0;AT322;AT223;(2, 7, 8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;2.0;28.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40);{2: 2.0};{40: 2.0};{2: {28.0: 2.0}};424
4164;4164;36.0;AT322;AT223;(2, 7, 8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;1.0;36.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40);{2: 1.0};{40: 1.0};{2: {36.0: 1.0}};425
4168;4168;40.0;AT322;AT223;(2, 7, 8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;1.0;40.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40);{2: 1.0};{40: 1.0};{2: {40.0: 1.0}};426
4256;4256;32.0;AT322;AT221;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;32.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);{2: 1.0};{43: 1.0};{2: {32.0: 1.0}};427
4260;4260;36.0;AT322;AT221;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;36.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);{2: 1.0};{43: 1.0};{2: {36.0: 1.0}};428
4264;4264;40.0;AT322;AT221;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;3.0;40.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);{2: 3.0};{43: 3.0};{2: {40.0: 3.0}};429
4268;4268;44.0;AT322;AT221;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;1.0;0.454;2.0;44.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);{2: 2.0};{43: 2.0};{2: {44.0: 2.0}};430
4280;4280;56.0;AT322;AT221;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;56.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);{2: 1.0};{43: 1.0};{2: {56.0: 1.0}};431
4288;4288;64.0;AT322;AT221;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;3.0;64.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43);{2: 3.0};{43: 3.0};{2: {64.0: 3.0}};432
4348;4348;28.0;AT322;AT224;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;0.7;0.454;1.0;28.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{2: 1.0};{45: 1.0};{2: {28.0: 1.0}};433
4356;4356;36.0;AT322;AT224;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;36.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{2: 1.0};{45: 1.0};{2: {36.0: 1.0}};434
4384;4384;64.0;AT322;AT224;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;1.1;0.454;1.0;64.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{2: 1.0};{45: 1.0};{2: {64.0: 1.0}};435
4392;4392;72.0;AT322;AT224;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;72.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{2: 1.0};{45: 1.0};{2: {72.0: 1.0}};436
4400;4400;80.0;AT322;AT224;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;80.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{2: 1.0};{45: 1.0};{2: {80.0: 1.0}};437
4540;4540;28.0;AT322;SL1;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;41.0;55.0;23.6;1.0;0.454;1.0;28.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{2: 1.0};{48: 1.0};{2: {28.0: 1.0}};438
4548;4548;36.0;AT322;SL1;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;1.0;36.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{2: 1.0};{48: 1.0};{2: {36.0: 1.0}};439
4656;4656;48.0;AT322;AT124;(2, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.7;0.4831666666666666;1.0;48.0;110.0;60.0;0.209;(2, 7, 8, 9, 21, 25, 29, 30, 52, 51);{2: 1.0};{51: 1.0};{2: {48.0: 1.0}};440
4676;4676;68.0;AT322;AT124;(2, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;0.6;0.5720000000000001;1.0;68.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 21, 25, 29, 30, 52, 51);{2: 1.0};{51: 1.0};{2: {68.0: 1.0}};441
4748;4748;44.0;AT322;AT123;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;1.1;0.5789583333333334;1.0;44.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{2: 1.0};{55: 1.0};{2: {44.0: 1.0}};442
4824;4824;24.0;AT322;AT127;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;110.0;60.0;20.9;0.8999999999999999;0.4352708333333333;1.0;24.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{2: 1.0};{58: 1.0};{2: {24.0: 1.0}};443
4940;4940;44.0;AT322;AT122;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;1.0;44.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);{2: 1.0};{62: 1.0};{2: {44.0: 1.0}};444
4944;4944;48.0;AT322;AT122;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);55.0;41.0;55.0;23.6;1.0;0.336;1.0;48.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);{2: 1.0};{62: 1.0};{2: {48.0: 1.0}};445
4976;4976;80.0;AT322;AT122;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;1.0;80.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);{2: 1.0};{62: 1.0};{2: {80.0: 1.0}};446
5116;5116;28.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;28.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 1.0};{76: 1.0};{2: {28.0: 1.0}};447
5120;5120;32.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;32.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 1.0};{76: 1.0};{2: {32.0: 1.0}};448
5124;5124;36.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;2.0;36.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 2.0};{76: 2.0};{2: {36.0: 2.0}};449
5128;5128;40.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;0.5;0.454;2.0;40.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 2.0};{76: 2.0};{2: {40.0: 2.0}};450
5132;5132;44.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;44.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 1.0};{76: 1.0};{2: {44.0: 1.0}};451
5136;5136;48.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;48.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 1.0};{76: 1.0};{2: {48.0: 1.0}};452
5144;5144;56.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;2.0;56.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 2.0};{76: 2.0};{2: {56.0: 2.0}};453
5148;5148;60.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;60.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 1.0};{76: 1.0};{2: {60.0: 1.0}};454
5152;5152;64.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;64.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 1.0};{76: 1.0};{2: {64.0: 1.0}};455
5156;5156;68.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;1.1;0.454;2.0;68.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 2.0};{76: 2.0};{2: {68.0: 2.0}};456
5164;5164;76.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;76.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 1.0};{76: 1.0};{2: {76.0: 1.0}};457
5168;5168;80.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;2.0;80.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 2.0};{76: 2.0};{2: {80.0: 2.0}};458
5172;5172;84.0;AT322;AT130;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;84.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{2: 1.0};{76: 1.0};{2: {84.0: 1.0}};459
5212;5212;28.0;AT322;CZ;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);96.25;110.0;60.0;20.9;0.6;0.4352708333333333;1.0;28.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);{2: 1.0};{82: 1.0};{2: {28.0: 1.0}};460
5216;5216;32.0;AT322;CZ;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);96.25;110.0;60.0;20.9;1.0;0.4352708333333333;1.0;32.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);{2: 1.0};{82: 1.0};{2: {32.0: 1.0}};461
5220;5220;36.0;AT322;CZ;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);96.25;41.0;55.0;23.6;1.0;0.513;2.0;36.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);{2: 2.0};{82: 2.0};{2: {36.0: 2.0}};462
5228;5228;44.0;AT322;CZ;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);96.25;41.0;55.0;23.6;0.8999999999999999;0.513;1.0;44.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);{2: 1.0};{82: 1.0};{2: {44.0: 1.0}};463
5252;5252;68.0;AT322;CZ;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);96.25;110.0;60.0;20.9;0.5;0.4352708333333333;1.0;68.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);{2: 1.0};{82: 1.0};{2: {68.0: 1.0}};464
5264;5264;80.0;AT322;CZ;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);96.25;41.0;55.0;23.6;0.6;0.513;1.0;80.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);{2: 1.0};{82: 1.0};{2: {80.0: 1.0}};465
5308;5308;28.0;AT322;HU;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 73, 86);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;28.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 73, 86);{2: 1.0};{86: 1.0};{2: {28.0: 1.0}};466
5316;5316;36.0;AT322;HU;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 73, 86);82.5;41.0;55.0;23.6;0.6;0.454;1.0;36.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 73, 86);{2: 1.0};{86: 1.0};{2: {36.0: 1.0}};467
5344;5344;64.0;AT322;HU;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 73, 86);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;1.0;64.0;41.0;55.0;0.23600000000000002;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 73, 86);{2: 1.0};{86: 1.0};{2: {64.0: 1.0}};468
5348;5348;68.0;AT322;HU;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 73, 86);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;68.0;110.0;60.0;0.209;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 73, 86);{2: 1.0};{86: 1.0};{2: {68.0: 1.0}};469
5592;5592;24.0;AT321;AT322;(3,);13.75;41.0;55.0;23.6;0.2;0.159;2.0;24.0;41.0;55.0;0.23600000000000002;(3,);{3: 2.0};{3: 2.0};{3: {24.0: 2.0}};470
5596;5596;28.0;AT321;AT322;(3,);13.75;110.0;60.0;20.9;0.6000000000000001;0.1478958333333333;3.0;28.0;110.0;60.0;0.209;(3,);{3: 3.0};{3: 3.0};{3: {28.0: 3.0}};471
5600;5600;32.0;AT321;AT322;(3,);13.75;110.0;60.0;20.9;0.9000000000000001;0.1478958333333333;4.0;32.0;110.0;60.0;0.209;(3,);{3: 4.0};{3: 4.0};{3: {32.0: 4.0}};472
5604;5604;36.0;AT321;AT322;(3,);13.75;110.0;60.0;20.9;0.3;0.1478958333333333;4.0;36.0;110.0;60.0;0.209;(3,);{3: 4.0};{3: 4.0};{3: {36.0: 4.0}};473
5608;5608;40.0;AT321;AT322;(3,);13.75;41.0;55.0;23.6;0.4000000000000001;0.159;8.0;40.0;41.0;55.0;0.23600000000000002;(3,);{3: 8.0};{3: 8.0};{3: {40.0: 8.0}};474
5612;5612;44.0;AT321;AT322;(3,);13.75;110.0;60.0;20.9;1.0000000000000002;0.1478958333333333;4.0;44.0;110.0;60.0;0.209;(3,);{3: 4.0};{3: 4.0};{3: {44.0: 4.0}};475
5616;5616;48.0;AT321;AT322;(3,);13.75;110.0;60.0;20.9;0.9000000000000001;0.1478958333333333;7.0;48.0;110.0;60.0;0.209;(3,);{3: 7.0};{3: 7.0};{3: {48.0: 7.0}};476
5620;5620;52.0;AT321;AT322;(3,);13.75;110.0;60.0;20.9;0.9000000000000001;0.1478958333333333;5.0;52.0;110.0;60.0;0.209;(3,);{3: 5.0};{3: 5.0};{3: {52.0: 5.0}};477
5624;5624;56.0;AT321;AT322;(3,);13.75;110.0;60.0;20.9;0.8000000000000003;0.1478958333333333;4.0;56.0;110.0;60.0;0.209;(3,);{3: 4.0};{3: 4.0};{3: {56.0: 4.0}};478
5628;5628;60.0;AT321;AT322;(3,);13.75;41.0;55.0;23.6;0.6000000000000001;0.159;4.0;60.0;41.0;55.0;0.23600000000000002;(3,);{3: 4.0};{3: 4.0};{3: {60.0: 4.0}};479
5632;5632;64.0;AT321;AT322;(3,);13.75;41.0;55.0;23.6;0.8000000000000003;0.159;9.0;64.0;41.0;55.0;0.23600000000000002;(3,);{3: 9.0};{3: 9.0};{3: {64.0: 9.0}};480
5636;5636;68.0;AT321;AT322;(3,);13.75;110.0;60.0;20.9;0.5000000000000001;0.1478958333333333;4.0;68.0;110.0;60.0;0.209;(3,);{3: 4.0};{3: 4.0};{3: {68.0: 4.0}};481
5640;5640;72.0;AT321;AT322;(3,);13.75;41.0;55.0;23.6;1.0000000000000002;0.159;7.0;72.0;41.0;55.0;0.23600000000000002;(3,);{3: 7.0};{3: 7.0};{3: {72.0: 7.0}};482
5644;5644;76.0;AT321;AT322;(3,);13.75;41.0;55.0;23.6;0.7000000000000002;0.159;3.0;76.0;41.0;55.0;0.23600000000000002;(3,);{3: 3.0};{3: 3.0};{3: {76.0: 3.0}};483
5648;5648;80.0;AT321;AT322;(3,);13.75;41.0;55.0;23.6;0.2;0.159;2.0;80.0;41.0;55.0;0.23600000000000002;(3,);{3: 2.0};{3: 2.0};{3: {80.0: 2.0}};484
5652;5652;84.0;AT321;AT322;(3,);13.75;110.0;60.0;20.9;0.5000000000000001;0.1478958333333333;2.0;84.0;110.0;60.0;0.209;(3,);{3: 2.0};{3: 2.0};{3: {84.0: 2.0}};485
5728;5728;64.0;AT321;AT333;(4,);13.75;110.0;60.0;20.9;0.8000000000000003;0.1478958333333333;1.0;64.0;110.0;60.0;0.209;(4,);{4: 1.0};{4: 1.0};{4: {64.0: 1.0}};486
5780;5780;20.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.4000000000000001;0.1957916666666666;1.0;20.0;110.0;60.0;0.209;(4, 5);{4: 1.0};{5: 1.0};{4: {20.0: 1.0}};487
5784;5784;24.0;AT321;AT212;(4, 5);27.5;41.0;55.0;23.6;0.4;0.218;4.0;24.0;41.0;55.0;0.23600000000000002;(4, 5);{4: 4.0};{5: 4.0};{4: {24.0: 4.0}};488
5788;5788;28.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.6000000000000001;0.1957916666666666;4.0;28.0;110.0;60.0;0.209;(4, 5);{4: 4.0};{5: 4.0};{4: {28.0: 4.0}};489
5792;5792;32.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.2;0.1957916666666666;18.0;32.0;110.0;60.0;0.209;(4, 5);{4: 18.0};{5: 18.0};{4: {32.0: 18.0}};490
5796;5796;36.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.2;0.1957916666666666;6.0;36.0;110.0;60.0;0.209;(4, 5);{4: 6.0};{5: 6.0};{4: {36.0: 6.0}};491
5800;5800;40.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.9000000000000001;0.1957916666666666;10.0;40.0;110.0;60.0;0.209;(4, 5);{4: 10.0};{5: 10.0};{4: {40.0: 10.0}};492
5804;5804;44.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.9000000000000001;0.1957916666666666;6.0;44.0;110.0;60.0;0.209;(4, 5);{4: 6.0};{5: 6.0};{4: {44.0: 6.0}};493
5808;5808;48.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.3;0.1957916666666666;7.0;48.0;110.0;60.0;0.209;(4, 5);{4: 7.0};{5: 7.0};{4: {48.0: 7.0}};494
5816;5816;56.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.3;0.1957916666666666;3.0;56.0;110.0;60.0;0.209;(4, 5);{4: 3.0};{5: 3.0};{4: {56.0: 3.0}};495
5820;5820;60.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.7000000000000002;0.1957916666666666;5.0;60.0;110.0;60.0;0.209;(4, 5);{4: 5.0};{5: 5.0};{4: {60.0: 5.0}};496
5824;5824;64.0;AT321;AT212;(4, 5);27.5;41.0;55.0;23.6;0.9000000000000001;0.218;4.0;64.0;41.0;55.0;0.23600000000000002;(4, 5);{4: 4.0};{5: 4.0};{4: {64.0: 4.0}};497
5828;5828;68.0;AT321;AT212;(4, 5);27.5;41.0;55.0;23.6;0.9000000000000001;0.218;4.0;68.0;41.0;55.0;0.23600000000000002;(4, 5);{4: 4.0};{5: 4.0};{4: {68.0: 4.0}};498
5832;5832;72.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.2;0.1957916666666666;6.0;72.0;110.0;60.0;0.209;(4, 5);{4: 6.0};{5: 6.0};{4: {72.0: 6.0}};499
5836;5836;76.0;AT321;AT212;(4, 5);27.5;41.0;55.0;23.6;0.8000000000000003;0.218;3.0;76.0;41.0;55.0;0.23600000000000002;(4, 5);{4: 3.0};{5: 3.0};{4: {76.0: 3.0}};500
5840;5840;80.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.4000000000000001;0.1957916666666666;5.0;80.0;110.0;60.0;0.209;(4, 5);{4: 5.0};{5: 5.0};{4: {80.0: 5.0}};501
5844;5844;84.0;AT321;AT212;(4, 5);27.5;110.0;60.0;20.9;0.3;0.1957916666666666;4.0;84.0;110.0;60.0;0.209;(4, 5);{4: 4.0};{5: 4.0};{4: {84.0: 4.0}};502
5880;5880;24.0;AT321;AT323;(3, 2, 7);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;1.0;24.0;110.0;60.0;0.209;(3, 2, 7);{3: 1.0};{7: 1.0};{3: {24.0: 1.0}};503
5888;5888;32.0;AT321;AT323;(3, 2, 7);55.0;41.0;55.0;23.6;1.0;0.336;3.0;32.0;41.0;55.0;0.23600000000000002;(3, 2, 7);{3: 3.0};{7: 3.0};{3: {32.0: 3.0}};504
5896;5896;40.0;AT321;AT323;(3, 2, 7);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;1.0;40.0;110.0;60.0;0.209;(3, 2, 7);{3: 1.0};{7: 1.0};{3: {40.0: 1.0}};505
5904;5904;48.0;AT321;AT323;(3, 2, 7);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;1.0;48.0;110.0;60.0;0.209;(3, 2, 7);{3: 1.0};{7: 1.0};{3: {48.0: 1.0}};506
5908;5908;52.0;AT321;AT323;(3, 2, 7);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;1.0;52.0;110.0;60.0;0.209;(3, 2, 7);{3: 1.0};{7: 1.0};{3: {52.0: 1.0}};507
