;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
15864;15864;24.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.7;0.336;2.0;24.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26);{8: 2.0};{26: 2.0};{8: {24.0: 2.0}};1074
15868;15868;28.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;9.0;28.0;110.0;60.0;0.209;(8, 9, 21, 25, 26);{8: 9.0};{26: 9.0};{8: {28.0: 9.0}};1075
15872;15872;32.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.6;0.336;7.0;32.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26);{8: 7.0};{26: 7.0};{8: {32.0: 7.0}};1076
15876;15876;36.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.6000000000000001;0.2915833333333333;17.0;36.0;110.0;60.0;0.209;(8, 9, 21, 25, 26);{8: 17.0};{26: 17.0};{8: {36.0: 17.0}};1077
15880;15880;40.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;7.0;40.0;110.0;60.0;0.209;(8, 9, 21, 25, 26);{8: 7.0};{26: 7.0};{8: {40.0: 7.0}};1078
15884;15884;44.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;15.0;44.0;110.0;60.0;0.209;(8, 9, 21, 25, 26);{8: 15.0};{26: 15.0};{8: {44.0: 15.0}};1079
15888;15888;48.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.5;0.336;4.0;48.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26);{8: 4.0};{26: 4.0};{8: {48.0: 4.0}};1080
15892;15892;52.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.4;0.336;7.0;52.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26);{8: 7.0};{26: 7.0};{8: {52.0: 7.0}};1081
15896;15896;56.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.3;0.2915833333333333;7.0;56.0;110.0;60.0;0.209;(8, 9, 21, 25, 26);{8: 7.0};{26: 7.0};{8: {56.0: 7.0}};1082
15900;15900;60.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.8000000000000003;0.2915833333333333;12.0;60.0;110.0;60.0;0.209;(8, 9, 21, 25, 26);{8: 12.0};{26: 12.0};{8: {60.0: 12.0}};1083
15904;15904;64.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.4;0.336;7.0;64.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26);{8: 7.0};{26: 7.0};{8: {64.0: 7.0}};1084
15908;15908;68.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;8.0;68.0;110.0;60.0;0.209;(8, 9, 21, 25, 26);{8: 8.0};{26: 8.0};{8: {68.0: 8.0}};1085
15912;15912;72.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;5.0;72.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26);{8: 5.0};{26: 5.0};{8: {72.0: 5.0}};1086
15916;15916;76.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;4.0;76.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26);{8: 4.0};{26: 4.0};{8: {76.0: 4.0}};1087
15920;15920;80.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;2.0;80.0;110.0;60.0;0.209;(8, 9, 21, 25, 26);{8: 2.0};{26: 2.0};{8: {80.0: 2.0}};1088
15924;15924;84.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.5;0.336;8.0;84.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26);{8: 8.0};{26: 8.0};{8: {84.0: 8.0}};1089
15932;15932;92.0;AT323;AT312;(8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.3;0.2915833333333333;1.0;92.0;110.0;60.0;0.209;(8, 9, 21, 25, 26);{8: 1.0};{26: 1.0};{8: {92.0: 1.0}};1090
15960;15960;24.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;1.0;24.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26, 27);{8: 1.0};{27: 1.0};{8: {24.0: 1.0}};1091
15968;15968;32.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.8000000000000003;0.2915833333333333;2.0;32.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 2.0};{27: 2.0};{8: {32.0: 2.0}};1092
15972;15972;36.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;2.0;36.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 2.0};{27: 2.0};{8: {36.0: 2.0}};1093
15976;15976;40.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.3;0.2915833333333333;1.0;40.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 1.0};{27: 1.0};{8: {40.0: 1.0}};1094
15980;15980;44.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;1.0;44.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 1.0};{27: 1.0};{8: {44.0: 1.0}};1095
15992;15992;56.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;1.0;56.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 1.0};{27: 1.0};{8: {56.0: 1.0}};1096
15996;15996;60.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;2.0;60.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 2.0};{27: 2.0};{8: {60.0: 2.0}};1097
16000;16000;64.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.3;0.2915833333333333;1.0;64.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 1.0};{27: 1.0};{8: {64.0: 1.0}};1098
16004;16004;68.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;1.0;68.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 1.0};{27: 1.0};{8: {68.0: 1.0}};1099
16008;16008;72.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.8000000000000003;0.2915833333333333;1.0;72.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 1.0};{27: 1.0};{8: {72.0: 1.0}};1100
16012;16012;76.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;0.4;0.336;2.0;76.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 26, 27);{8: 2.0};{27: 2.0};{8: {76.0: 2.0}};1101
16028;16028;92.0;AT323;AT313;(8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;1.0;92.0;110.0;60.0;0.209;(8, 9, 21, 25, 26, 27);{8: 1.0};{27: 1.0};{8: {92.0: 1.0}};1102
16060;16060;28.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.4;0.3394791666666666;3.0;28.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 3.0};{29: 3.0};{8: {28.0: 3.0}};1103
16064;16064;32.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;1.0;0.3394791666666666;1.0;32.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 1.0};{29: 1.0};{8: {32.0: 1.0}};1104
16068;16068;36.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.6;0.3394791666666666;3.0;36.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 3.0};{29: 3.0};{8: {36.0: 3.0}};1105
16072;16072;40.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;1.0;0.395;2.0;40.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 29);{8: 2.0};{29: 2.0};{8: {40.0: 2.0}};1106
16076;16076;44.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;0.4;0.395;1.0;44.0;41.0;55.0;0.23600000000000002;(8, 9, 21, 25, 29);{8: 1.0};{29: 1.0};{8: {44.0: 1.0}};1107
16080;16080;48.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.7999999999999999;0.3394791666666666;1.0;48.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 1.0};{29: 1.0};{8: {48.0: 1.0}};1108
16084;16084;52.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;1.0;0.3394791666666666;1.0;52.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 1.0};{29: 1.0};{8: {52.0: 1.0}};1109
16088;16088;56.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.8999999999999999;0.3394791666666666;1.0;56.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 1.0};{29: 1.0};{8: {56.0: 1.0}};1110
16092;16092;60.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.7;0.3394791666666666;2.0;60.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 2.0};{29: 2.0};{8: {60.0: 2.0}};1111
16096;16096;64.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.4;0.3394791666666666;2.0;64.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 2.0};{29: 2.0};{8: {64.0: 2.0}};1112
16100;16100;68.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.7;0.3394791666666666;3.0;68.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 3.0};{29: 3.0};{8: {68.0: 3.0}};1113
16104;16104;72.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.4;0.3394791666666666;1.0;72.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 1.0};{29: 1.0};{8: {72.0: 1.0}};1114
16108;16108;76.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.6;0.3394791666666666;2.0;76.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 2.0};{29: 2.0};{8: {76.0: 2.0}};1115
16112;16112;80.0;AT323;AT121;(8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.7;0.3394791666666666;2.0;80.0;110.0;60.0;0.209;(8, 9, 21, 25, 29);{8: 2.0};{29: 2.0};{8: {80.0: 2.0}};1116
16160;16160;32.0;AT323;AT213;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;32.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{8: 1.0};{32: 1.0};{8: {32.0: 1.0}};1117
16168;16168;40.0;AT323;AT213;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{8: 1.0};{32: 1.0};{8: {40.0: 1.0}};1118
16176;16176;48.0;AT323;AT213;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;1.0;0.454;1.0;48.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{8: 1.0};{32: 1.0};{8: {48.0: 1.0}};1119
16192;16192;64.0;AT323;AT213;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;64.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{8: 1.0};{32: 1.0};{8: {64.0: 1.0}};1120
16196;16196;68.0;AT323;AT213;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;1.0;0.454;1.0;68.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{8: 1.0};{32: 1.0};{8: {68.0: 1.0}};1121
16204;16204;76.0;AT323;AT213;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;1.0;0.454;1.0;76.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{8: 1.0};{32: 1.0};{8: {76.0: 1.0}};1122
16252;16252;28.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.7;0.454;6.0;28.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 6.0};{33: 6.0};{8: {28.0: 6.0}};1123
16256;16256;32.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;6.0;32.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 6.0};{33: 6.0};{8: {32.0: 6.0}};1124
16260;16260;36.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;4.0;36.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 4.0};{33: 4.0};{8: {36.0: 4.0}};1125
16264;16264;40.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 1.0};{33: 1.0};{8: {40.0: 1.0}};1126
16268;16268;44.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.5;0.454;3.0;44.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 3.0};{33: 3.0};{8: {44.0: 3.0}};1127
16272;16272;48.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;3.0;48.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 3.0};{33: 3.0};{8: {48.0: 3.0}};1128
16276;16276;52.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;2.0;52.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 2.0};{33: 2.0};{8: {52.0: 2.0}};1129
16280;16280;56.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;1.0;56.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 1.0};{33: 1.0};{8: {56.0: 1.0}};1130
16284;16284;60.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.7;0.454;1.0;60.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 1.0};{33: 1.0};{8: {60.0: 1.0}};1131
16288;16288;64.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;1.1;0.454;4.0;64.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 4.0};{33: 4.0};{8: {64.0: 4.0}};1132
16292;16292;68.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;4.0;68.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 4.0};{33: 4.0};{8: {68.0: 4.0}};1133
16296;16296;72.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;72.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 1.0};{33: 1.0};{8: {72.0: 1.0}};1134
16300;16300;76.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;6.0;76.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 6.0};{33: 6.0};{8: {76.0: 6.0}};1135
16308;16308;84.0;AT323;AT211;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;84.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{8: 1.0};{33: 1.0};{8: {84.0: 1.0}};1136
16352;16352;32.0;AT323;AT226;(8, 9, 22, 23, 24, 36);55.0;41.0;55.0;23.6;0.7;0.336;1.0;32.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 36);{8: 1.0};{36: 1.0};{8: {32.0: 1.0}};1137
16356;16356;36.0;AT323;AT226;(8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;0.8000000000000003;0.2915833333333333;1.0;36.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 36);{8: 1.0};{36: 1.0};{8: {36.0: 1.0}};1138
16364;16364;44.0;AT323;AT226;(8, 9, 22, 23, 24, 36);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;1.0;44.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 36);{8: 1.0};{36: 1.0};{8: {44.0: 1.0}};1139
16372;16372;52.0;AT323;AT226;(8, 9, 22, 23, 24, 36);55.0;41.0;55.0;23.6;0.7;0.336;1.0;52.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 36);{8: 1.0};{36: 1.0};{8: {52.0: 1.0}};1140
16392;16392;72.0;AT323;AT226;(8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;1.0;72.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 36);{8: 1.0};{36: 1.0};{8: {72.0: 1.0}};1141
16396;16396;76.0;AT323;AT226;(8, 9, 22, 23, 24, 36);55.0;41.0;55.0;23.6;0.7;0.336;1.0;76.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 36);{8: 1.0};{36: 1.0};{8: {76.0: 1.0}};1142
16444;16444;28.0;AT323;AT223;(8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;2.0;28.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 40);{8: 2.0};{40: 2.0};{8: {28.0: 2.0}};1143
16456;16456;40.0;AT323;AT223;(8, 9, 22, 23, 24, 38, 40);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;1.0;40.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 40);{8: 1.0};{40: 1.0};{8: {40.0: 1.0}};1144
16460;16460;44.0;AT323;AT223;(8, 9, 22, 23, 24, 38, 40);55.0;41.0;55.0;23.6;1.0;0.336;2.0;44.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 40);{8: 2.0};{40: 2.0};{8: {44.0: 2.0}};1145
16540;16540;28.0;AT323;AT221;(8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;2.0;28.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43);{8: 2.0};{43: 2.0};{8: {28.0: 2.0}};1146
16544;16544;32.0;AT323;AT221;(8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;1.1;0.454;2.0;32.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43);{8: 2.0};{43: 2.0};{8: {32.0: 2.0}};1147
16552;16552;40.0;AT323;AT221;(8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43);{8: 1.0};{43: 1.0};{8: {40.0: 1.0}};1148
16560;16560;48.0;AT323;AT221;(8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;48.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43);{8: 1.0};{43: 1.0};{8: {48.0: 1.0}};1149
16568;16568;56.0;AT323;AT221;(8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;56.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43);{8: 1.0};{43: 1.0};{8: {56.0: 1.0}};1150
16572;16572;60.0;AT323;AT221;(8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;2.0;60.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43);{8: 2.0};{43: 2.0};{8: {60.0: 2.0}};1151
16576;16576;64.0;AT323;AT221;(8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;0.6;0.454;1.0;64.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43);{8: 1.0};{43: 1.0};{8: {64.0: 1.0}};1152
16580;16580;68.0;AT323;AT221;(8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;0.5;0.454;1.0;68.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43);{8: 1.0};{43: 1.0};{8: {68.0: 1.0}};1153
16636;16636;28.0;AT323;AT224;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;28.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{8: 1.0};{45: 1.0};{8: {28.0: 1.0}};1154
16644;16644;36.0;AT323;AT224;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;36.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{8: 1.0};{45: 1.0};{8: {36.0: 1.0}};1155
16648;16648;40.0;AT323;AT224;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;2.0;40.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{8: 2.0};{45: 2.0};{8: {40.0: 2.0}};1156
16660;16660;52.0;AT323;AT224;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;52.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{8: 1.0};{45: 1.0};{8: {52.0: 1.0}};1157
16688;16688;80.0;AT323;AT224;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;80.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{8: 1.0};{45: 1.0};{8: {80.0: 1.0}};1158
16780;16780;76.0;AT323;AT113;(8, 9, 22, 23, 24, 38, 40, 41, 47);68.75;110.0;60.0;20.9;0.4;0.3394791666666666;1.0;76.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 40, 41, 47);{8: 1.0};{47: 1.0};{8: {76.0: 1.0}};1159
16820;16820;20.0;AT323;SL1;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;41.0;55.0;23.6;0.7999999999999999;0.454;1.0;20.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{8: 1.0};{48: 1.0};{8: {20.0: 1.0}};1160
16828;16828;28.0;AT323;SL1;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;41.0;55.0;23.6;0.7999999999999999;0.454;1.0;28.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{8: 1.0};{48: 1.0};{8: {28.0: 1.0}};1161
16832;16832;32.0;AT323;SL1;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;41.0;55.0;23.6;1.0;0.454;1.0;32.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{8: 1.0};{48: 1.0};{8: {32.0: 1.0}};1162
16856;16856;56.0;AT323;SL1;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;1.0;56.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{8: 1.0};{48: 1.0};{8: {56.0: 1.0}};1163
16860;16860;60.0;AT323;SL1;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;41.0;55.0;23.6;0.5;0.454;1.0;60.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{8: 1.0};{48: 1.0};{8: {60.0: 1.0}};1164
16876;16876;76.0;AT323;SL1;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;41.0;55.0;23.6;0.5;0.454;1.0;76.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{8: 1.0};{48: 1.0};{8: {76.0: 1.0}};1165
16880;16880;80.0;AT323;SL1;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;1.0;80.0;41.0;55.0;0.23600000000000002;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{8: 1.0};{48: 1.0};{8: {80.0: 1.0}};1166
16884;16884;84.0;AT323;SL1;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;84.0;110.0;60.0;0.209;(8, 9, 22, 23, 24, 38, 42, 43, 44, 48);{8: 1.0};{48: 1.0};{8: {84.0: 1.0}};1167
16924;16924;28.0;AT323;AT124;(8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;1.0;28.0;110.0;60.0;0.209;(8, 9, 21, 25, 29, 30, 52, 51);{8: 1.0};{51: 1.0};{8: {28.0: 1.0}};1168
