,start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
6396,29.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",180.0,103.0,108.0,0.27,0.9,6396
6397,30.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",165.0,77.0,88.8,0.24,0.8,6397
6398,31.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",171.0,64.0,110.6,0.28,0.9,6398
6399,32.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",187.0,85.0,81.2,0.232,0.8,6399
6400,33.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",179.0,85.0,81.2,0.232,0.8,6400
6401,34.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",157.0,110.0,88.16,0.232,0.9,6401
6402,35.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",133.0,41.0,68.2,0.22,0.8,6402
6403,36.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",142.0,110.0,88.16,0.232,0.9,6403
6404,37.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",125.0,108.0,103.09,0.237,0.9,6404
6405,38.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",131.0,114.0,82.08,0.288,0.8,6405
6406,39.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",134.0,110.0,88.16,0.232,0.9,6406
6407,40.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",154.0,78.0,64.12,0.225,0.8,6407
6408,41.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",138.0,77.0,88.8,0.24,0.8,6408
6409,42.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",117.0,85.0,81.2,0.232,0.8,6409
6410,43.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",127.0,110.0,88.16,0.232,0.9,6410
6411,44.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",131.0,103.0,107.94,0.257,0.9,6411
6412,45.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",128.0,103.0,107.94,0.257,0.9,6412
6413,46.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",115.0,110.0,88.16,0.232,0.9,6413
6414,47.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",116.0,110.0,88.16,0.232,0.9,6414
6415,48.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",87.0,103.0,108.0,0.27,0.9,6415
6416,49.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",83.0,110.0,88.16,0.232,0.9,6416
6417,50.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",107.0,103.0,107.94,0.257,0.9,6417
6418,51.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",94.0,110.0,88.16,0.232,0.9,6418
6419,52.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",80.0,77.0,88.8,0.24,0.8,6419
6420,53.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",93.0,114.0,82.08,0.288,0.8,6420
6421,54.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",80.0,114.0,82.08,0.288,0.8,6421
6422,55.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",96.0,103.0,107.94,0.257,0.9,6422
6423,56.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",82.0,103.0,107.94,0.257,0.9,6423
6424,57.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",105.0,114.0,82.08,0.288,0.8,6424
6425,58.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",105.0,85.0,81.2,0.232,0.8,6425
6426,59.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",94.0,110.0,88.16,0.232,0.9,6426
6427,60.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",93.0,114.0,82.08,0.288,0.8,6427
6428,61.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",110.0,110.0,88.16,0.232,0.9,6428
6429,62.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",105.0,103.0,108.0,0.27,0.9,6429
6430,63.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",111.0,103.0,108.0,0.27,0.9,6430
6431,64.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",128.0,103.0,107.94,0.257,0.9,6431
6432,65.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",99.0,103.0,107.94,0.257,0.9,6432
6433,66.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",108.0,85.0,81.2,0.232,0.8,6433
6434,67.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",116.0,103.0,107.94,0.257,0.9,6434
6435,68.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",123.0,110.0,88.16,0.232,0.9,6435
6436,69.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",93.0,110.0,88.16,0.232,0.9,6436
6437,70.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",113.0,77.0,88.8,0.24,0.8,6437
6438,71.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",129.0,41.0,68.2,0.22,0.8,6438
6439,72.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",110.0,77.0,88.8,0.24,0.8,6439
6440,73.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",92.0,103.0,108.0,0.27,0.9,6440
6441,74.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",82.0,110.0,88.16,0.232,0.9,6441
6442,75.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",92.0,103.0,107.94,0.257,0.9,6442
6443,76.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",71.0,110.0,88.16,0.232,0.9,6443
6444,77.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",83.0,64.0,110.6,0.28,0.9,6444
6445,78.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",62.0,85.0,81.2,0.232,0.8,6445
6446,79.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",50.0,41.0,68.2,0.22,0.8,6446
6447,80.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",56.0,110.0,88.16,0.232,0.9,6447
6448,81.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",42.0,108.0,103.09,0.237,0.9,6448
6449,82.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",40.0,114.0,82.08,0.288,0.8,6449
6450,83.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",39.0,41.0,68.2,0.22,0.8,6450
6451,84.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",24.0,110.0,88.16,0.232,0.9,6451
6452,85.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",19.0,41.0,68.2,0.22,0.8,6452
6453,86.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",24.0,110.0,88.16,0.232,0.9,6453
6454,87.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",11.0,110.0,88.16,0.232,0.9,6454
6455,88.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",10.0,110.0,88.16,0.232,0.9,6455
6456,89.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",4.0,110.0,88.16,0.232,0.9,6456
6457,90.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",7.0,103.0,108.0,0.27,0.9,6457
6458,91.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",4.0,110.0,129.92,0.232,0.9,6458
6459,92.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",4.0,114.0,82.08,0.288,0.8,6459
6460,93.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",2.0,103.0,108.0,0.27,0.9,6460
6461,94.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",3.0,41.0,68.2,0.22,0.8,6461
6462,95.0,"(8, 6, 7, 3, 4, 5, 1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",1.0,41.0,68.2,0.22,0.8,6462
6463,15.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",2.0,41.0,68.2,0.22,0.9,6463
6464,16.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",4.0,78.0,64.12,0.225,0.9,6464
6465,17.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",3.0,110.0,88.16,0.232,0.9,6465
6466,18.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",7.0,110.0,88.16,0.232,0.9,6466
6467,19.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",10.0,110.0,88.16,0.232,0.9,6467
6468,20.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",17.0,77.0,88.8,0.24,0.9,6468
6469,21.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",26.0,114.0,82.08,0.288,0.9,6469
6470,22.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",25.0,110.0,88.16,0.232,0.9,6470
6471,23.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",54.0,114.0,82.08,0.288,0.9,6471
6472,24.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",97.0,114.0,82.08,0.288,0.9,6472
6473,25.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",131.0,103.0,108.0,0.27,0.9,6473
6474,26.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",169.0,110.0,88.16,0.232,0.9,6474
6475,27.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",231.0,110.0,88.16,0.232,0.9,6475
6476,28.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",230.0,85.0,81.2,0.232,0.9,6476
6477,29.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",290.0,110.0,88.16,0.232,0.9,6477
6478,30.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",299.0,64.0,110.6,0.28,0.9,6478
6479,31.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",317.0,77.0,88.8,0.24,0.9,6479
6480,32.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",286.0,77.0,88.8,0.24,0.9,6480
6481,33.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",288.0,108.0,103.09,0.237,0.9,6481
6482,34.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",287.0,85.0,81.2,0.232,0.9,6482
6483,35.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",258.0,85.0,81.2,0.232,0.9,6483
6484,36.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",219.0,85.0,81.2,0.232,0.9,6484
6485,37.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",235.0,85.0,81.2,0.232,0.9,6485
6486,38.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",218.0,41.0,68.2,0.22,0.9,6486
6487,39.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",224.0,85.0,81.2,0.232,0.9,6487
6488,40.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",229.0,41.0,68.2,0.22,0.9,6488
6489,41.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",215.0,77.0,88.8,0.24,0.9,6489
6490,42.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",226.0,103.0,107.94,0.257,0.9,6490
6491,43.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",238.0,110.0,88.16,0.232,0.9,6491
6492,44.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",220.0,114.0,82.08,0.288,0.9,6492
6493,45.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",226.0,103.0,108.0,0.27,0.9,6493
6494,46.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",209.0,103.0,107.94,0.257,0.9,6494
6495,47.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",201.0,110.0,88.16,0.232,0.9,6495
6496,48.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",187.0,77.0,88.8,0.24,0.9,6496
6497,49.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",168.0,103.0,108.0,0.27,0.9,6497
6498,50.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",168.0,41.0,68.2,0.22,0.9,6498
6499,51.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",157.0,110.0,88.16,0.232,0.9,6499
6500,52.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",170.0,77.0,88.8,0.24,0.9,6500
6501,53.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",154.0,85.0,81.2,0.232,0.9,6501
6502,54.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",162.0,110.0,88.16,0.232,0.9,6502
6503,55.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",146.0,110.0,88.16,0.232,0.9,6503
6504,56.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",174.0,108.0,103.09,0.237,0.9,6504
6505,57.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",170.0,64.0,110.6,0.28,0.9,6505
6506,58.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",169.0,110.0,88.16,0.232,0.9,6506
6507,59.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",170.0,78.0,64.12,0.225,0.9,6507
6508,60.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",191.0,103.0,108.0,0.27,0.9,6508
6509,61.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",154.0,110.0,88.16,0.232,0.9,6509
6510,62.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",189.0,103.0,108.0,0.27,0.9,6510
6511,63.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",191.0,110.0,88.16,0.232,0.9,6511
6512,64.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",185.0,41.0,68.2,0.22,0.9,6512
6513,65.0,"(8, 7, 6, 5, 4, 3, 2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",200.0,103.0,107.94,0.257,0.9,6513
